Date,Store ID,Product ID,Customer Segments,Sales Quantity,Demand Trend,Price,External Factors,Promotions,Seasonality Factors
5/26/22,S005,P0014,Electronics,15,Stable,86.94,Rainy,No,Autumn
5/26/22,S005,P0015,Electronics,221,Increasing,32.96,Cloudy,Yes,Summer
5/26/22,S005,P0016,Electronics,215,Increasing,75.78,Sunny,No,Summer
5/26/22,S005,P0017,Clothing,104,Increasing,66.72,Sunny,Yes,Spring
5/26/22,S005,P0018,Groceries,363,Increasing,88.39,Cloudy,No,Winter
5/26/22,S005,P0019,Electronics,172,Increasing,92.01,Cloudy,No,Winter
5/26/22,S005,P0020,Clothing,170,Increasing,62.03,Sunny,Yes,Winter
5/27/22,S001,P0001,Furniture,32,Stable,19.35,Cloudy,Yes,Summer
5/27/22,S001,P0002,Toys,103,Increasing,15.56,Rainy,No,Winter
5/27/22,S001,P0003,Groceries,31,Stable,43.5,Snowy,No,Winter
5/27/22,S001,P0004,Groceries,162,Increasing,32.41,Cloudy,Yes,Spring
5/27/22,S001,P0005,Electronics,158,Increasing,75.31,Rainy,Yes,Autumn
5/27/22,S001,P0006,Furniture,123,Increasing,84.21,Cloudy,No,Spring
5/27/22,S001,P0007,Clothing,91,Increasing,21.33,Sunny,No,Autumn
5/27/22,S001,P0008,Groceries,54,Increasing,36.48,Rainy,Yes,Autumn
5/27/22,S001,P0009,Furniture,210,Increasing,98.82,Rainy,Yes,Spring
5/27/22,S001,P0010,Groceries,40,Stable,64.01,Sunny,Yes,Spring
5/27/22,S001,P0011,Groceries,1,Stable,30.53,Cloudy,Yes,Spring
5/27/22,S001,P0012,Furniture,46,Increasing,30.55,Cloudy,No,Summer
5/27/22,S001,P0013,Furniture,136,Increasing,79.28,Cloudy,No,Winter
5/27/22,S001,P0014,Groceries,151,Increasing,27.57,Rainy,No,Autumn
5/27/22,S001,P0015,Clothing,19,Stable,43.01,Cloudy,Yes,Spring
5/27/22,S001,P0016,Toys,11,Stable,82.02,Rainy,Yes,Winter
5/27/22,S001,P0017,Electronics,382,Increasing,39.27,Cloudy,No,Spring
5/27/22,S001,P0018,Groceries,26,Stable,94.26,Snowy,Yes,Summer
5/27/22,S001,P0019,Toys,147,Increasing,50.17,Snowy,No,Summer
5/27/22,S001,P0020,Toys,5,Stable,62.64,Sunny,No,Winter
5/27/22,S002,P0001,Toys,69,Increasing,26.92,Sunny,No,Summer
5/27/22,S002,P0002,Clothing,30,Stable,17.42,Sunny,Yes,Spring
5/27/22,S002,P0003,Electronics,138,Increasing,62.14,Snowy,Yes,Autumn
5/27/22,S002,P0004,Toys,145,Increasing,42.96,Snowy,Yes,Spring
5/27/22,S002,P0005,Groceries,45,Stable,92.14,Sunny,Yes,Autumn
5/27/22,S002,P0006,Furniture,150,Increasing,95.11,Sunny,No,Summer
5/27/22,S002,P0007,Groceries,209,Increasing,93.59,Sunny,Yes,Summer
5/27/22,S002,P0008,Groceries,405,Increasing,18.82,Sunny,No,Spring
5/27/22,S002,P0009,Toys,34,Stable,55.6,Sunny,Yes,Summer
5/27/22,S002,P0010,Furniture,279,Increasing,42.09,Rainy,No,Spring
5/27/22,S002,P0011,Electronics,112,Increasing,86.12,Rainy,No,Spring
5/27/22,S002,P0012,Groceries,175,Increasing,56.31,Rainy,Yes,Summer
5/27/22,S002,P0013,Electronics,77,Increasing,39.01,Cloudy,No,Spring
5/27/22,S002,P0014,Furniture,27,Stable,95.68,Snowy,Yes,Summer
5/27/22,S002,P0015,Groceries,100,Increasing,28.16,Sunny,Yes,Spring
5/27/22,S002,P0016,Electronics,205,Increasing,79.96,Cloudy,Yes,Spring
5/27/22,S002,P0017,Toys,86,Increasing,27.07,Sunny,No,Autumn
5/27/22,S002,P0018,Clothing,2,Stable,44.4,Snowy,No,Winter
5/27/22,S002,P0019,Clothing,96,Increasing,74.11,Cloudy,Yes,Spring
5/27/22,S002,P0020,Clothing,104,Increasing,59.11,Cloudy,No,Autumn
5/27/22,S003,P0001,Electronics,52,Increasing,64.59,Sunny,No,Autumn
5/27/22,S003,P0002,Groceries,167,Increasing,33.67,Cloudy,Yes,Summer
5/27/22,S003,P0003,Clothing,140,Increasing,20.7,Sunny,Yes,Summer
5/27/22,S003,P0004,Furniture,71,Increasing,77.27,Cloudy,Yes,Winter
5/27/22,S003,P0005,Furniture,225,Increasing,28.73,Snowy,Yes,Autumn
5/27/22,S003,P0006,Clothing,69,Increasing,50.38,Cloudy,Yes,Winter
5/27/22,S003,P0007,Toys,85,Increasing,55.37,Sunny,Yes,Autumn
5/27/22,S003,P0008,Toys,179,Increasing,49.79,Rainy,Yes,Spring
5/27/22,S003,P0009,Furniture,233,Increasing,71.66,Rainy,Yes,Spring
5/27/22,S003,P0010,Clothing,8,Stable,21.1,Snowy,No,Summer
5/27/22,S003,P0011,Groceries,187,Increasing,86.37,Snowy,No,Spring
5/27/22,S003,P0012,Clothing,152,Increasing,80.74,Cloudy,Yes,Summer
5/27/22,S003,P0013,Electronics,286,Increasing,47.43,Snowy,No,Autumn
5/27/22,S003,P0014,Furniture,123,Increasing,34.36,Rainy,No,Summer
5/27/22,S003,P0015,Groceries,209,Increasing,13.9,Sunny,No,Autumn
5/27/22,S003,P0016,Furniture,97,Increasing,10.38,Rainy,Yes,Autumn
5/27/22,S003,P0017,Clothing,196,Increasing,34.14,Sunny,No,Winter
5/27/22,S003,P0018,Toys,139,Increasing,43.75,Rainy,Yes,Summer
5/27/22,S003,P0019,Electronics,232,Increasing,74.19,Cloudy,No,Spring
5/27/22,S003,P0020,Toys,167,Increasing,54.42,Cloudy,Yes,Summer
5/27/22,S004,P0001,Groceries,141,Increasing,39.61,Rainy,Yes,Summer
5/27/22,S004,P0002,Electronics,27,Stable,46.86,Snowy,No,Summer
5/27/22,S004,P0003,Toys,150,Increasing,20.43,Sunny,Yes,Winter
5/27/22,S004,P0004,Toys,78,Increasing,88.8,Cloudy,Yes,Winter
5/27/22,S004,P0005,Electronics,327,Increasing,15.21,Rainy,Yes,Autumn
5/27/22,S004,P0006,Clothing,47,Increasing,65.3,Cloudy,Yes,Spring
5/27/22,S004,P0007,Toys,73,Increasing,78.26,Sunny,No,Summer
5/27/22,S004,P0008,Groceries,179,Increasing,19.92,Sunny,Yes,Winter
5/27/22,S004,P0009,Electronics,72,Increasing,40.04,Rainy,Yes,Winter
5/27/22,S004,P0010,Clothing,224,Increasing,55.23,Sunny,Yes,Autumn
5/27/22,S004,P0011,Furniture,7,Stable,33.23,Cloudy,No,Summer
5/27/22,S004,P0012,Furniture,371,Increasing,87.86,Rainy,Yes,Summer
5/27/22,S004,P0013,Clothing,146,Increasing,42.77,Snowy,Yes,Autumn
5/27/22,S004,P0014,Toys,114,Increasing,18.6,Snowy,No,Winter
5/27/22,S004,P0015,Furniture,12,Stable,40.94,Cloudy,Yes,Winter
5/27/22,S004,P0016,Electronics,266,Increasing,96.47,Sunny,No,Summer
5/27/22,S004,P0017,Toys,160,Increasing,41.75,Snowy,Yes,Winter
5/27/22,S004,P0018,Electronics,55,Increasing,97.19,Snowy,No,Autumn
5/27/22,S004,P0019,Clothing,222,Increasing,28.76,Rainy,No,Winter
5/27/22,S004,P0020,Clothing,62,Increasing,94.54,Snowy,Yes,Summer
5/27/22,S005,P0001,Clothing,10,Stable,72.35,Rainy,Yes,Autumn
5/27/22,S005,P0002,Toys,6,Increasing,82.87,Sunny,No,Autumn
5/27/22,S005,P0003,Electronics,170,Increasing,71.18,Rainy,Yes,Autumn
5/27/22,S005,P0004,Groceries,67,Increasing,98.71,Sunny,No,Autumn
5/27/22,S005,P0005,Groceries,160,Increasing,76.36,Sunny,No,Spring
5/27/22,S005,P0006,Groceries,45,Increasing,17.45,Snowy,No,Winter
5/27/22,S005,P0007,Groceries,302,Increasing,50.65,Sunny,No,Autumn
5/27/22,S005,P0008,Clothing,73,Increasing,48.1,Cloudy,Yes,Spring
5/27/22,S005,P0009,Groceries,120,Increasing,19.2,Rainy,Yes,Spring
5/27/22,S005,P0010,Toys,295,Increasing,36.32,Snowy,No,Spring
5/27/22,S005,P0011,Groceries,65,Increasing,12.19,Rainy,No,Autumn
5/27/22,S005,P0012,Furniture,177,Increasing,69.73,Rainy,No,Summer
5/27/22,S005,P0013,Toys,381,Increasing,62.99,Sunny,Yes,Spring
5/27/22,S005,P0014,Clothing,173,Increasing,24.43,Rainy,Yes,Winter
5/27/22,S005,P0015,Clothing,77,Increasing,80.86,Cloudy,Yes,Autumn
5/27/22,S005,P0016,Groceries,227,Increasing,77.2,Rainy,No,Autumn
5/27/22,S005,P0017,Groceries,15,Stable,18.99,Sunny,No,Winter
5/27/22,S005,P0018,Electronics,275,Increasing,16.24,Sunny,Yes,Winter
5/27/22,S005,P0019,Toys,8,Stable,26.51,Cloudy,Yes,Spring
5/27/22,S005,P0020,Toys,41,Stable,59.04,Cloudy,Yes,Spring
5/28/22,S001,P0001,Toys,393,Increasing,47.5,Sunny,No,Winter
5/28/22,S001,P0002,Furniture,37,Stable,90.13,Snowy,No,Autumn
5/28/22,S001,P0003,Electronics,61,Increasing,95.22,Cloudy,No,Winter
5/28/22,S001,P0004,Groceries,277,Increasing,19.48,Rainy,Yes,Autumn
5/28/22,S001,P0005,Furniture,244,Increasing,98.05,Cloudy,Yes,Winter
5/28/22,S001,P0006,Electronics,188,Increasing,13.04,Rainy,No,Winter
5/28/22,S001,P0007,Toys,240,Increasing,96.35,Snowy,Yes,Summer
5/28/22,S001,P0008,Toys,247,Increasing,29.88,Sunny,Yes,Summer
5/28/22,S001,P0009,Clothing,85,Increasing,31.45,Snowy,Yes,Spring
5/28/22,S001,P0010,Electronics,278,Increasing,42.61,Cloudy,No,Summer
5/28/22,S001,P0011,Furniture,27,Stable,43.22,Snowy,Yes,Winter
5/28/22,S001,P0012,Furniture,38,Stable,87.07,Snowy,Yes,Summer
5/28/22,S001,P0013,Electronics,333,Increasing,74.5,Cloudy,Yes,Spring
5/28/22,S001,P0014,Groceries,44,Increasing,19.13,Rainy,No,Winter
5/28/22,S001,P0015,Groceries,124,Increasing,51.82,Cloudy,No,Winter
5/28/22,S001,P0016,Clothing,14,Stable,92.86,Sunny,Yes,Autumn
5/28/22,S001,P0017,Toys,48,Increasing,59.78,Rainy,No,Winter
5/28/22,S001,P0018,Groceries,70,Increasing,85.18,Cloudy,Yes,Winter
5/28/22,S001,P0019,Furniture,34,Stable,65.87,Cloudy,No,Spring
5/28/22,S001,P0020,Clothing,27,Stable,66.81,Cloudy,No,Autumn
5/28/22,S002,P0001,Groceries,33,Stable,67.05,Rainy,Yes,Winter
5/28/22,S002,P0002,Clothing,19,Stable,46.47,Snowy,No,Spring
5/28/22,S002,P0003,Furniture,140,Increasing,86.31,Cloudy,Yes,Winter
5/28/22,S002,P0004,Toys,21,Stable,54.12,Sunny,No,Autumn
5/28/22,S002,P0005,Furniture,148,Increasing,11.98,Rainy,Yes,Summer
5/28/22,S002,P0006,Groceries,351,Increasing,57.85,Cloudy,Yes,Winter
5/28/22,S002,P0007,Electronics,53,Increasing,89.99,Cloudy,Yes,Summer
5/28/22,S002,P0008,Electronics,25,Stable,25.62,Sunny,No,Autumn
5/28/22,S002,P0009,Toys,99,Increasing,59.72,Cloudy,Yes,Winter
5/28/22,S002,P0010,Furniture,13,Stable,94.17,Snowy,No,Spring
5/28/22,S002,P0011,Electronics,131,Increasing,69.88,Sunny,Yes,Winter
5/28/22,S002,P0012,Clothing,239,Increasing,40.92,Rainy,Yes,Summer
5/28/22,S002,P0013,Electronics,11,Stable,64.87,Snowy,Yes,Winter
5/28/22,S002,P0014,Electronics,243,Increasing,30.96,Sunny,No,Spring
5/28/22,S002,P0015,Furniture,80,Increasing,39.49,Sunny,No,Winter
5/28/22,S002,P0016,Electronics,339,Increasing,66.21,Sunny,No,Summer
5/28/22,S002,P0017,Groceries,65,Increasing,43.02,Snowy,Yes,Autumn
5/28/22,S002,P0018,Furniture,344,Increasing,89.64,Sunny,No,Autumn
5/28/22,S002,P0019,Groceries,193,Increasing,11.08,Rainy,No,Winter
5/28/22,S002,P0020,Groceries,92,Increasing,43.68,Rainy,Yes,Spring
5/28/22,S003,P0001,Clothing,47,Increasing,85.34,Cloudy,No,Spring
5/28/22,S003,P0002,Clothing,107,Increasing,98.88,Snowy,Yes,Spring
5/28/22,S003,P0003,Groceries,288,Increasing,65.29,Rainy,No,Autumn
5/28/22,S003,P0004,Electronics,60,Increasing,11.21,Snowy,No,Spring
5/28/22,S003,P0005,Furniture,78,Increasing,83.79,Rainy,Yes,Winter
5/28/22,S003,P0006,Groceries,136,Increasing,21.94,Snowy,No,Summer
5/28/22,S003,P0007,Electronics,61,Increasing,32.25,Snowy,Yes,Summer
5/28/22,S003,P0008,Clothing,124,Increasing,13.94,Cloudy,No,Winter
5/28/22,S003,P0009,Clothing,248,Increasing,31.21,Sunny,No,Spring
5/28/22,S003,P0010,Electronics,95,Increasing,11.71,Cloudy,No,Summer
5/28/22,S003,P0011,Groceries,7,Stable,61.02,Cloudy,No,Winter
5/28/22,S003,P0012,Toys,11,Stable,38.23,Rainy,No,Winter
5/28/22,S003,P0013,Furniture,33,Stable,59.99,Cloudy,No,Autumn
5/28/22,S003,P0014,Electronics,53,Increasing,54.27,Sunny,Yes,Winter
5/28/22,S003,P0015,Furniture,177,Increasing,16.78,Rainy,No,Autumn
5/28/22,S003,P0016,Groceries,47,Increasing,77.07,Sunny,No,Autumn
5/28/22,S003,P0017,Clothing,111,Increasing,27.82,Cloudy,Yes,Summer
5/28/22,S003,P0018,Furniture,50,Stable,30.6,Cloudy,Yes,Autumn
5/28/22,S003,P0019,Clothing,338,Increasing,91.93,Sunny,No,Winter
5/28/22,S003,P0020,Electronics,50,Increasing,18.76,Cloudy,No,Spring
5/28/22,S004,P0001,Furniture,96,Increasing,64.95,Cloudy,No,Summer
5/28/22,S004,P0002,Furniture,289,Increasing,76.51,Sunny,No,Winter
5/28/22,S004,P0003,Groceries,2,Stable,42.01,Snowy,Yes,Autumn
5/28/22,S004,P0004,Clothing,8,Stable,44.43,Sunny,No,Winter
5/28/22,S004,P0005,Electronics,74,Increasing,53.23,Rainy,Yes,Summer
5/28/22,S004,P0006,Groceries,34,Stable,82.03,Snowy,No,Summer
5/28/22,S004,P0007,Groceries,37,Stable,65.02,Rainy,Yes,Spring
5/28/22,S004,P0008,Groceries,38,Stable,80.78,Cloudy,Yes,Autumn
5/28/22,S004,P0009,Groceries,60,Increasing,82.63,Snowy,No,Winter
5/28/22,S004,P0010,Groceries,58,Increasing,40.86,Cloudy,Yes,Summer
5/28/22,S004,P0011,Groceries,158,Increasing,70.85,Sunny,No,Spring
5/28/22,S004,P0012,Toys,108,Increasing,21.02,Sunny,Yes,Spring
5/28/22,S004,P0013,Electronics,58,Increasing,86.16,Cloudy,Yes,Summer
5/28/22,S004,P0014,Electronics,188,Increasing,80.44,Snowy,No,Winter
5/28/22,S004,P0015,Toys,49,Stable,60.79,Sunny,Yes,Summer
5/28/22,S004,P0016,Electronics,182,Increasing,30.44,Snowy,No,Summer
5/28/22,S004,P0017,Groceries,223,Increasing,35.68,Rainy,No,Autumn
5/28/22,S004,P0018,Electronics,331,Increasing,92.88,Snowy,No,Summer
5/28/22,S004,P0019,Furniture,231,Increasing,76.61,Rainy,No,Spring
5/28/22,S004,P0020,Furniture,15,Stable,15.11,Snowy,Yes,Spring
5/28/22,S005,P0001,Toys,156,Increasing,21.32,Snowy,Yes,Winter
5/28/22,S005,P0002,Toys,18,Stable,36.6,Snowy,Yes,Winter
5/28/22,S005,P0003,Toys,28,Stable,18.46,Snowy,Yes,Autumn
5/28/22,S005,P0004,Toys,0,Stable,71.23,Snowy,No,Autumn
5/28/22,S005,P0005,Furniture,198,Increasing,60.93,Snowy,Yes,Summer
5/28/22,S005,P0006,Furniture,152,Increasing,52.22,Rainy,No,Winter
5/28/22,S005,P0007,Clothing,129,Increasing,86.54,Snowy,No,Autumn
5/28/22,S005,P0008,Toys,382,Increasing,87.7,Rainy,Yes,Summer
5/28/22,S005,P0009,Electronics,102,Increasing,31.34,Cloudy,No,Autumn
5/28/22,S005,P0010,Furniture,292,Increasing,65.78,Rainy,Yes,Spring
5/28/22,S005,P0011,Electronics,111,Increasing,36.19,Sunny,Yes,Spring
5/28/22,S005,P0012,Toys,158,Increasing,57.27,Snowy,Yes,Autumn
5/28/22,S005,P0013,Electronics,153,Increasing,82.88,Snowy,No,Winter
5/28/22,S005,P0014,Electronics,15,Stable,83.67,Cloudy,Yes,Summer
5/28/22,S005,P0015,Toys,8,Stable,97.43,Snowy,No,Autumn
5/28/22,S005,P0016,Furniture,57,Increasing,13.89,Cloudy,No,Winter
5/28/22,S005,P0017,Electronics,91,Increasing,50.49,Sunny,No,Autumn
5/28/22,S005,P0018,Groceries,76,Increasing,92.72,Sunny,No,Spring
5/28/22,S005,P0019,Toys,20,Stable,73.16,Sunny,Yes,Autumn
5/28/22,S005,P0020,Clothing,29,Stable,13.1,Rainy,No,Spring
5/29/22,S001,P0001,Furniture,11,Stable,68.32,Cloudy,No,Winter
5/29/22,S001,P0002,Electronics,68,Increasing,74.93,Rainy,Yes,Spring
5/29/22,S001,P0003,Groceries,204,Increasing,72.35,Rainy,No,Winter
5/29/22,S001,P0004,Furniture,155,Increasing,10.52,Rainy,Yes,Winter
5/29/22,S001,P0005,Groceries,254,Increasing,35.55,Snowy,No,Winter
5/29/22,S001,P0006,Toys,52,Stable,90.09,Cloudy,No,Spring
5/29/22,S001,P0007,Clothing,45,Increasing,15.63,Rainy,No,Spring
5/29/22,S001,P0008,Furniture,267,Increasing,36.65,Rainy,Yes,Spring
5/29/22,S001,P0009,Furniture,289,Increasing,39.38,Rainy,No,Spring
5/29/22,S001,P0010,Toys,191,Increasing,80.13,Cloudy,No,Summer
5/29/22,S001,P0011,Groceries,129,Increasing,22.86,Cloudy,Yes,Summer
5/29/22,S001,P0012,Electronics,49,Increasing,98.89,Sunny,Yes,Winter
5/29/22,S001,P0013,Clothing,241,Increasing,47.41,Cloudy,No,Spring
5/29/22,S001,P0014,Electronics,190,Increasing,51.73,Sunny,Yes,Spring
5/29/22,S001,P0015,Furniture,279,Increasing,86.74,Cloudy,No,Spring
5/29/22,S001,P0016,Groceries,20,Stable,40.99,Rainy,Yes,Summer
5/29/22,S001,P0017,Groceries,96,Increasing,32.57,Rainy,Yes,Summer
5/29/22,S001,P0018,Toys,146,Increasing,57.78,Cloudy,Yes,Spring
5/29/22,S001,P0019,Toys,212,Increasing,31.31,Rainy,Yes,Summer
5/29/22,S001,P0020,Groceries,116,Increasing,68.74,Cloudy,Yes,Summer
5/29/22,S002,P0001,Groceries,34,Stable,87.33,Rainy,No,Winter
5/29/22,S002,P0002,Clothing,331,Increasing,20.45,Sunny,Yes,Summer
5/29/22,S002,P0003,Furniture,181,Increasing,35.31,Rainy,Yes,Summer
5/29/22,S002,P0004,Groceries,45,Stable,29.14,Rainy,No,Winter
5/29/22,S002,P0005,Furniture,19,Stable,59.09,Rainy,No,Spring
5/29/22,S002,P0006,Toys,316,Increasing,42.21,Snowy,No,Winter
5/29/22,S002,P0007,Furniture,79,Increasing,46.97,Cloudy,No,Spring
5/29/22,S002,P0008,Electronics,110,Increasing,29.65,Snowy,No,Autumn
5/29/22,S002,P0009,Furniture,78,Increasing,16.92,Cloudy,Yes,Summer
5/29/22,S002,P0010,Groceries,45,Stable,39.48,Snowy,Yes,Summer
5/29/22,S002,P0011,Furniture,16,Stable,21.93,Rainy,No,Winter
5/29/22,S002,P0012,Clothing,16,Stable,52.28,Snowy,Yes,Spring
5/29/22,S002,P0013,Electronics,45,Increasing,41.38,Snowy,No,Summer
5/29/22,S002,P0014,Furniture,5,Stable,90.57,Snowy,No,Summer
5/29/22,S002,P0015,Clothing,282,Increasing,76.1,Snowy,Yes,Winter
5/29/22,S002,P0016,Groceries,3,Stable,58.87,Cloudy,Yes,Winter
5/29/22,S002,P0017,Groceries,3,Stable,46.41,Rainy,No,Autumn
5/29/22,S002,P0018,Clothing,30,Stable,40.04,Cloudy,No,Summer
5/29/22,S002,P0019,Groceries,38,Increasing,22.42,Sunny,Yes,Winter
5/29/22,S002,P0020,Furniture,99,Increasing,55.57,Snowy,Yes,Autumn
5/29/22,S003,P0001,Furniture,353,Increasing,79.27,Sunny,Yes,Summer
5/29/22,S003,P0002,Clothing,4,Stable,92.24,Snowy,No,Autumn
5/29/22,S003,P0003,Toys,126,Increasing,23.58,Snowy,Yes,Spring
5/29/22,S003,P0004,Furniture,22,Stable,73.29,Rainy,No,Autumn
5/29/22,S003,P0005,Toys,145,Increasing,13.51,Sunny,Yes,Summer
5/29/22,S003,P0006,Groceries,221,Increasing,88.49,Sunny,Yes,Spring
5/29/22,S003,P0007,Groceries,32,Stable,14.12,Cloudy,Yes,Spring
5/29/22,S003,P0008,Toys,29,Stable,16.67,Snowy,No,Autumn
5/29/22,S003,P0009,Groceries,75,Increasing,16.83,Cloudy,Yes,Spring
5/29/22,S003,P0010,Furniture,16,Stable,51.24,Snowy,Yes,Autumn
5/29/22,S003,P0011,Groceries,360,Increasing,77.09,Sunny,No,Summer
5/29/22,S003,P0012,Furniture,71,Increasing,78.6,Rainy,No,Spring
5/29/22,S003,P0013,Furniture,58,Increasing,57.68,Cloudy,No,Spring
5/29/22,S003,P0014,Clothing,49,Increasing,68.38,Snowy,Yes,Winter
5/29/22,S003,P0015,Clothing,63,Increasing,93.76,Rainy,Yes,Winter
5/29/22,S003,P0016,Furniture,134,Increasing,50.63,Snowy,Yes,Winter
5/29/22,S003,P0017,Furniture,349,Increasing,42.9,Rainy,No,Summer
5/29/22,S003,P0018,Furniture,131,Increasing,63.37,Snowy,No,Summer
5/29/22,S003,P0019,Clothing,17,Stable,92.4,Sunny,Yes,Autumn
5/29/22,S003,P0020,Toys,47,Increasing,40.28,Cloudy,Yes,Autumn
5/29/22,S004,P0001,Furniture,390,Increasing,95.38,Cloudy,Yes,Spring
5/29/22,S004,P0002,Electronics,149,Increasing,97.45,Snowy,No,Autumn
5/29/22,S004,P0003,Furniture,53,Stable,38.63,Snowy,Yes,Autumn
5/29/22,S004,P0004,Clothing,94,Increasing,74.08,Sunny,Yes,Spring
5/29/22,S004,P0005,Electronics,139,Increasing,41.92,Cloudy,Yes,Winter
5/29/22,S004,P0006,Groceries,35,Stable,83.29,Snowy,No,Winter
5/29/22,S004,P0007,Groceries,283,Increasing,19.79,Snowy,No,Autumn
5/29/22,S004,P0008,Groceries,42,Stable,43.47,Sunny,No,Winter
5/29/22,S004,P0009,Electronics,280,Increasing,25.81,Cloudy,No,Autumn
5/29/22,S004,P0010,Furniture,69,Increasing,94.92,Snowy,Yes,Winter
5/29/22,S004,P0011,Clothing,87,Increasing,11.02,Sunny,No,Spring
5/29/22,S004,P0012,Clothing,170,Increasing,26.81,Rainy,No,Spring
5/29/22,S004,P0013,Electronics,101,Increasing,87.06,Snowy,Yes,Spring
5/29/22,S004,P0014,Furniture,216,Increasing,99.25,Sunny,No,Spring
5/29/22,S004,P0015,Electronics,164,Increasing,22.37,Cloudy,No,Winter
5/29/22,S004,P0016,Groceries,289,Increasing,42.49,Rainy,No,Spring
5/29/22,S004,P0017,Clothing,60,Increasing,49.13,Sunny,Yes,Summer
5/29/22,S004,P0018,Clothing,162,Increasing,92.87,Cloudy,No,Spring
5/29/22,S004,P0019,Furniture,117,Increasing,87.05,Sunny,No,Winter
5/29/22,S004,P0020,Furniture,47,Increasing,51.25,Rainy,Yes,Autumn
5/29/22,S005,P0001,Clothing,41,Stable,21.73,Sunny,No,Spring
5/29/22,S005,P0002,Clothing,331,Increasing,67.52,Snowy,No,Spring
5/29/22,S005,P0003,Groceries,236,Increasing,12.77,Cloudy,Yes,Autumn
5/29/22,S005,P0004,Clothing,148,Increasing,35.87,Sunny,No,Winter
5/29/22,S005,P0005,Groceries,21,Stable,64.79,Snowy,Yes,Summer
5/29/22,S005,P0006,Toys,44,Stable,97.55,Snowy,No,Autumn
5/29/22,S005,P0007,Furniture,331,Increasing,19.4,Rainy,No,Autumn
5/29/22,S005,P0008,Groceries,258,Increasing,93.55,Sunny,Yes,Summer
5/29/22,S005,P0009,Electronics,106,Increasing,34.2,Sunny,Yes,Winter
5/29/22,S005,P0010,Clothing,372,Increasing,17.92,Snowy,No,Autumn
5/29/22,S005,P0011,Clothing,198,Increasing,71.87,Cloudy,No,Summer
5/29/22,S005,P0012,Electronics,6,Stable,91.07,Sunny,Yes,Winter
5/29/22,S005,P0013,Groceries,160,Increasing,70.48,Rainy,Yes,Spring
5/29/22,S005,P0014,Toys,202,Increasing,76.81,Snowy,No,Spring
5/29/22,S005,P0015,Toys,90,Increasing,41.74,Sunny,Yes,Autumn
5/29/22,S005,P0016,Electronics,2,Stable,47.64,Cloudy,Yes,Summer
5/29/22,S005,P0017,Electronics,49,Stable,70.24,Snowy,Yes,Winter
5/29/22,S005,P0018,Groceries,219,Increasing,86.52,Sunny,Yes,Winter
5/29/22,S005,P0019,Groceries,218,Increasing,55.38,Snowy,No,Spring
5/29/22,S005,P0020,Clothing,39,Stable,93.01,Snowy,Yes,Summer
5/30/22,S001,P0001,Toys,307,Increasing,15.94,Rainy,Yes,Spring
5/30/22,S001,P0002,Clothing,277,Increasing,67.12,Sunny,Yes,Summer
5/30/22,S001,P0003,Groceries,20,Stable,87.62,Snowy,Yes,Winter
5/30/22,S001,P0004,Electronics,92,Increasing,38.94,Sunny,No,Winter
5/30/22,S001,P0005,Electronics,123,Increasing,55.32,Cloudy,No,Spring
5/30/22,S001,P0006,Groceries,120,Increasing,81.48,Rainy,No,Spring
5/30/22,S001,P0007,Electronics,65,Increasing,54.76,Sunny,No,Autumn
5/30/22,S001,P0008,Furniture,27,Stable,19.12,Rainy,Yes,Summer
5/30/22,S001,P0009,Furniture,163,Increasing,40.02,Sunny,No,Summer
5/30/22,S001,P0010,Furniture,4,Increasing,75.43,Cloudy,Yes,Autumn
5/30/22,S001,P0011,Furniture,91,Increasing,39.16,Snowy,No,Autumn
5/30/22,S001,P0012,Electronics,143,Increasing,13.85,Snowy,Yes,Summer
5/30/22,S001,P0013,Furniture,18,Stable,20.3,Sunny,No,Spring
5/30/22,S001,P0014,Groceries,49,Increasing,45.13,Sunny,No,Winter
5/30/22,S001,P0015,Furniture,229,Increasing,17.8,Rainy,No,Summer
5/30/22,S001,P0016,Toys,98,Increasing,69.31,Cloudy,Yes,Summer
5/30/22,S001,P0017,Electronics,148,Increasing,61.2,Cloudy,No,Winter
5/30/22,S001,P0018,Toys,414,Increasing,80.07,Cloudy,No,Autumn
5/30/22,S001,P0019,Furniture,91,Increasing,40.75,Snowy,No,Spring
5/30/22,S001,P0020,Toys,57,Increasing,53.05,Cloudy,Yes,Winter
5/30/22,S002,P0001,Clothing,234,Increasing,87.48,Cloudy,Yes,Spring
5/30/22,S002,P0002,Furniture,95,Increasing,99.8,Rainy,Yes,Spring
5/30/22,S002,P0003,Furniture,40,Stable,92.45,Snowy,No,Winter
5/30/22,S002,P0004,Furniture,52,Increasing,48.45,Rainy,Yes,Summer
5/30/22,S002,P0005,Electronics,52,Increasing,90.93,Cloudy,No,Summer
5/30/22,S002,P0006,Toys,8,Stable,81.37,Sunny,No,Spring
5/30/22,S002,P0007,Furniture,90,Increasing,34.29,Cloudy,Yes,Winter
5/30/22,S002,P0008,Toys,61,Increasing,83.62,Snowy,Yes,Autumn
5/30/22,S002,P0009,Groceries,334,Increasing,69.27,Rainy,No,Winter
5/30/22,S002,P0010,Furniture,31,Stable,16.79,Sunny,Yes,Summer
5/30/22,S002,P0011,Toys,191,Increasing,92.93,Rainy,Yes,Autumn
5/30/22,S002,P0012,Clothing,22,Stable,24.68,Sunny,Yes,Spring
